id,full_title,age,view_count,like_count,dislike_count,comment_count,artists
1757,Mekibib Mekoya  - Sekem Sekem | ሰከም ሰከም - New Ethiopian Music 2017 (Official Video),875,64643,202,27,65,MEKIBIB MEKOYA
1758,Hot New Ethopian Music 2014 Raju Star Ft G Mesay - Akunamatata (Official Music Video),1894,130525,334,34,34,RAJU STAR FT G MESAY
1759,Mahi Solomon -  Kazanchis | ካዛንቺስ - New Ethiopian Music 2018 (Official Video),501,99419,558,125,208,MAHI SOLOMON
1760,Ethio Man - Acham Yelat (አቻም የላት) - New Ethiopian Music 2016 (Official Video),1130,1649803,3615,620,810,ETHIO MAN
1761,Zenebe Werku - Manew Yemileyew | ማነው የሚለየው - New Ethiopian Music 2019 (Official Video),266,112188,635,86,144,ZENEBE WERKU
1762,Israel Kidanu - Letena Yarglign | ለጤና ያርግልኝ - New Ethiopian Music 2018 (Official Video),336,49031,408,30,116,ISRAEL KIDANU
1763,Deme Lula - Enat Hagere | እናት ሀገሬ - New Ethiopian Music 2016 (Official Audio),1115,111413,495,43,160,DEME LULA
1764,Teddy Yo & Gentleman ft King Kong & Yemaryam - Africa - New Ethiopian Music 2018 (Audio W/Lyrics),599,41846,623,29,71,TEDDY YO
1765,Teddy Yo & Gentleman ft King Kong & Yemaryam - Africa - New Ethiopian Music 2018 (Audio W/Lyrics),599,41846,623,29,71,GENTLEMAN
1766,Teddy Yo & Gentleman ft King Kong & Yemaryam - Africa - New Ethiopian Music 2018 (Audio W/Lyrics),599,41846,623,29,71,KING KONG
1767,Teddy Yo & Gentleman ft King Kong & Yemaryam - Africa - New Ethiopian Music 2018 (Audio W/Lyrics),599,41846,623,29,71,YEMARYAM
1768,Melaku Belay - Yilegnal Des Des | ይለኛል ደስ ደስ - New Ethiopian Music 2016 (Official Video),1091,858204,1809,435,603,MELAKU BELAY
1769,Yemane Sebagades - Likim | ልቅም - New Ethiopian New Music 2017 (Official Video),876,149394,407,53,107,YEMANE SEBAGADES
1770,Ameha Sinku - Endezihem Ale Wey  | እንደዚህም አለ ወይ- New Ethiopian Music 2018 (Official Video),354,770297,2587,781,775,AMEHA SINKU
1771,Dawit Alemayehu - Yeyikrta Kal | የይቅርታ ቃል - New Ethiopian Music 2016 (Official Audio),1117,40836,201,17,45,DAWIT ALEMAYEHU
1772,Tarekegn Mulu - Smiyachew | ስሚያቸው - New Ethiopian Music 2017 (Official Video),702,1499545,5127,419,773,TAREKEGN MULU
1773,Dinaye - We Are One | Vi Er Ett | አንድ ነን - New Ethiopian Music 2019 (Official Video),74,149345,6414,131,614,DINAYE
1774,Werkye Zerihun - Moresh | ሞረሽ - New Ethiopian Music 2017 (Official Video),945,225719,629,94,148,WERKYE ZERIHUN
1775,Aklilu Getahun - Sadule - New Ethiopian Music 2018 (Official Video),524,50686,428,29,126,AKLILU GETAHUN
1776,Teshager Simachew - Tseyim Atalay | ፀይም አታላይ - New Ethiopian Music 2019 (Official Video),194,47878,384,51,206,TESHAGER SIMACHEW
1777,Saba Kebede - Gonder Lay | ጎንደር ላይ - New Ethiopian Music 2019 (Official Video),146,58730,604,56,187,SABA KEBEDE
1778,Abdu Kiar - Altenetatelnem (አልተነጣጠልነም) - New Ethiopian Music 2015 (Official Audio),1494,336073,766,79,208,ABDU KIAR
1779,Nina - Addis Getse | አዲስ ገፅ - New Ethiopian Music 2018 (Official Video),416,58937,666,238,264,NINA
1780,Asegid Eshetu - Nafkeshgnal | ናፍቀሽኛል - New Ethiopian Music 2018 (Official Video),325,591526,2881,171,378,ASEGID ESHETU
1781,New Ethiopian Music Video Mulugeta Alemu - Fikir beFormula,2404,218684,180,30,41,MULUGETA ALEMU
1782,Eyob Yenew - Hememe - New Ethiopian Music 2018 (Official Video),520,249732,1110,144,323,EYOB YENEW
1783,Kimo Salih - Enja New Ethiopian Music 2015,1610,41389,155,9,29,KIMO SALIH
1784,G Mesay Kebede - Agegnehuat (አገኘሗት) - New Ethiopian Music 2016 (Official Video),1179,2277439,5678,755,-1,G MESAY KEBEDE
1785,Sertsebirhan Tadesse - Welelo | ወለሎ - New Ethiopian Music 2017 (Official Video),769,237266,1477,149,360,SERTSEBIRHAN TADESSE
1786,Sancho Gebre ft Gildo Kassa -  Ande - New Ethiopian Music 2016 (Official Video),1292,595488,4106,230,527,SANCHO GEBRE
1787,Sancho Gebre ft Gildo Kassa -  Ande - New Ethiopian Music 2016 (Official Video),1292,595488,4106,230,527,GILDO KASSA
1788,Tigist Gari - Wedike | ወድቄ - New Ethiopian Music (Official Video),1056,118296,384,46,85,TIGIST GARI
1789,Rahel Getachew - Le Ashenda Leykone | ል ኣሸንዳ ለይኮነ - New Ethiopian Music 2017 (Official Video),804,149589,943,82,178,RAHEL GETACHEW
1790,Yeshi Desalegn - Hasabe | ሀሳቤ - New Ethiopian Music 2018 (Official Video),588,69802,420,64,127,YESHI DESALEGN
1791,Nahom Mekuria - Wuste Nesh | ውስጤ ነሽ - New Ethiopian Music (Official Video),1068,132565,465,38,217,NAHOM MEKURIA
1792,Samuel Mengistu - Tiz Bilegn | ትዝ ቢለኝ - New Ethiopian Music 2018 (Official Video),544,289356,1308,146,195,SAMUEL MENGISTU
1793,Sara T - Largleh | ላርግልህ - New Ethiopian Music 2018 (Official Video),387,3828984,11813,2137,3296,SARA T
1794,Beki (Massawa) ft King| Merkeb Bonitua - Bey Ney - New Ethiopian Music 2015 (Official Video),1490,74921,676,40,51,BEKI
1795,Beki (Massawa) ft King| Merkeb Bonitua - Bey Ney - New Ethiopian Music 2015 (Official Video),1490,74921,676,40,51,KING
1796,Beki (Massawa) ft King| Merkeb Bonitua - Bey Ney - New Ethiopian Music 2015 (Official Video),1490,74921,676,40,51,MERKEB BONITUA
1797,Firomsa Tahir - Luucciiyyee - New Ethiopian Music 2019 (Official video),25,33442,706,52,145,FIROMSA TAHIR
1798,Eyob Mekonnen  & Mieraf Assefa -  Kal Alwetam New Ethiopian Music 2015 (Official Video),1533,78025,274,14,30,EYOB MEKONNEN
1799,Eyob Mekonnen  & Mieraf Assefa -  Kal Alwetam New Ethiopian Music 2015 (Official Video),1533,78025,274,14,30,MIERAF ASSEFA
1800,Ashenafi Legesse - Goh Sayked - New Ethiopian Music 2016 (Official Video),1286,297273,551,104,110,ASHENAFI LEGESSE
1801,Kemi - Yanchihoye Gizat | የአንቺሆዬ ግዛት - New Ethiopian Music 2019 (Official Video),45,14647,190,40,51,KEMI
1802,Michaele Berhe (Miki) - Geramit ya | ገራሚት ያ - New Ethiopian Music 2017 (Official Video),778,180191,1202,98,235,MICHAELE BERHE
1803,Tadele Kifelew - Atehiji | አትሂጂ - New Ethiopian Music 2016 (Official Video),1084,46266,119,16,54,TADELE KIFELEW
1804,Sisay Feyisa - Enate | እናቴ - New Ethiopian Music 2017 (Official Video),964,521389,3625,266,1449,SISAY FEYISA
1805,Abraham Ante - Abe Yee - New Ethiopian Music 2018 (Official Video),433,138704,739,73,215,ABRAHAM ANTE
1806,Mule Rootz - Zema - New Ethiopian Music 2016 (Official Video),1159,717708,1654,226,317,MULE ROOTZ
1807,Yohannes Bayru - Zyaday | ዝያዳይ - New Ethiopian Music 2017 (Official Video),798,573800,3017,272,437,YOHANNES BAYRU
1808,Dag Daniel - Tayebish Kuta | ታየብሽ ቁጣ - New Ethiopian Music 2017 (Official Video),750,147656,1157,67,179,DAG DANIEL
1809,Sisay Feyisa - Yekenfer Wedaje | የፍቅር ወዳጄ - New Ethiopian Music 2017 (Official Video),926,72998,255,39,81,SISAY FEYISA
1810,Abdu Kiar - Des Yilal (ደስ ይላል)  - New Ethiopian Music 2015 (Official Audio),1493,280583,654,69,123,ABDU KIAR
1811,Hiwot Eyasu - Bel Nalign | በል ናልኝ - New Ethiopian Music 2019 (Official Video),18,97091,1219,50,230,HIWOT EYASU
1812,Hot New Ethiopian Traditional Music 2014 Emebet Negasi - Senda Bel,2130,979381,1415,297,152,EMEBET NEGASI
1813,Kaleb Alaho - Sew Negn | ሰው ነኝ - New Ethiopian Music 2019 (Official Video),223,24875,427,37,64,KALEB ALAHO
1814,Gadaa Hamdaa - Aman - New Ethiopian Music 2019 (Official Video),45,20572,519,23,70,GADAA HAMDAA
1815,Meron Teklay -  Neylign - New Ethiopian Music 2016 (Official Video),1363,7998,36,10,11,MERON TEKLAY
1816,Mule Rootz - Enwerared | እንወራረድ - New Ethiopian Music 2018 (Official Video),359,596871,2582,292,816,MULE ROOTZ
1817,Skat Nati & Weeha - Dankira | ዳንኪራ - New Ethiopian Music 2019 (Official Video),24,227379,3107,947,1024,SKAT NATI
1818,Skat Nati & Weeha - Dankira | ዳንኪራ - New Ethiopian Music 2019 (Official Video),24,227379,3107,947,1024,WEEHA
1819,Tesfalidet Tadesse - Kebrer Yalech | ቀብረር ያለች - New Ethiopian Music 2018 (Official Video),614,104933,778,48,200,TESFALIDET TADESSE
1820,Bisrat Surafel - Kal Bekal | ቃል በቃል - New Ethiopian Music 2018 (Official Audio),537,1350235,4149,386,544,BISRAT SURAFEL
1821, Ujulu Fera ft Mister Getachew - maale Lemo Geto,1452,23395,72,7,5,UJULU FERA
1822, Ujulu Fera ft Mister Getachew - maale Lemo Geto,1452,23395,72,7,5,MISTER GETACHEW
1823,Temesgen Kassa - Yasasibal | ያሳስባል - New Ethiopian Music 2019,290,29658,275,40,140,TEMESGEN KASSA
1824,Asgegnew Ashko (Asge) - Nudere Gamo Gofa - New Ethiopian Music 2018 (Official Video),632,556409,3333,168,523,ASGEGNEW ASHKO
1825,Shewandagne Hailu ሸዋንዳኝ ሀይሉ : Seberber ስብርብር NEW 2013,2270,270554,669,49,91,SHEWANDAGNE HAILU ሸዋንዳኝ ሀይሉ
1826,Hot New Ethiopian Music 2014 Fitawrary kibromma - Halewlew (Official Video),1865,20474,112,15,15,FITAWRARY KIBROMMA
1827,Tsega Muche - Benekakush Gize | በነካኩሽ ጊዜ - New Ethiopian Music 2019 (Official Video),115,118781,1051,66,271,TSEGA MUCHE
1828,Yohannes Gebregziabher - Ati Weyzero | ኣቲ ወይዘሮ - New Ethiopian Tigrigna Music 2017 (Official Video),1015,186854,668,91,197,YOHANNES GEBREGZIABHER
1829,Tsedenia G/ markos - Yefikir Girma New Ethiopian Music 2015 (Official Video),1550,281877,1167,70,129,TSEDENIA G/ MARKOS
1830,Tiemtu Gebrehiwet - Kuhlo | ኩሕሎ - New Ethiopian Tigrigna Music 2018 (Official Video),635,126472,1164,100,303,TIEMTU GEBREHIWET
1831,Yoosaan Geetahun - keenya Yeroon - New Ethiopian Music 2018 (Official Video),361,1143726,5543,362,1119,YOOSAAN GEETAHUN
1832,Habtamu Alemayehu - Chilo Yenore | ችሎ የኖረ - New Ethiopian Music 2018 (Official Video),372,182339,954,104,246,HABTAMU ALEMAYEHU
1833,Ephrem Assefa - Abo Sarem | አቦ ሳሬም - New Ethiopian Music 2018 (Official Video),412,52395,412,37,79,EPHREM ASSEFA
1834,Hot Ethiopian Traditional Music 2014 Dagne Walle - Wub Abeba,2091,1722222,2764,451,256,DAGNE WALLE
1835,Tadilo Boled ft. Mekuanent Melesse - Nekaktesh | ነካክተሽ - New Ethiopian Music 2018 (Official Video),608,190912,898,119,349,TADILO BOLED
1836,Tadilo Boled ft. Mekuanent Melesse - Nekaktesh | ነካክተሽ - New Ethiopian Music 2018 (Official Video),608,190912,898,119,349,MEKUANENT MELESSE
1837,Dagim Adane - Brambar | ብርአምባር - New Ethiopian Music 2018 (Official Video),415,125071,1265,91,279,DAGIM ADANE
1838,Tarekegn Temesgen - Meshitu Birhan New | ምሽቱ ብርሃን ነው - New Ethiopian Music 2019 (Official Video),101,16928,196,24,53,TAREKEGN TEMESGEN
1839,Ermias Tesfaye - Atakabji Baksh | አታካብጂ ባክሽ - New Ethiopian Music 2017 (Official Video),1012,191165,472,104,232,ERMIAS TESFAYE
1840,Tizita Mekonnen - Yene Alem | የኔ አለም - New Ethiopian Music 2018 (Official Video),468,58035,508,64,108,TIZITA MEKONNEN
1841,Yirga Hunachew - Salayish - New Ethiopian Music 2016 (Official Video),1270,118773,182,36,55,YIRGA HUNACHEW
1842,Hot New Ethiopian Music 2014 Mieraf Assefa - Guadegnaye (Official Music Video),1930,870689,1136,330,96,MIERAF ASSEFA
1843,Mekides G/ Mariam - Yute New Ethiopia Music 2015 (Official Video),1585,280524,690,81,148,MEKIDES G/ MARIAM
1844,Ziggy Zaga - Arada | አራዳ - New Ethiopian Music 2019 (Official Audio),220,12618,138,6,15,ZIGGY ZAGA
1845,Mulualem Takele & Ephrem Amare - Teshenfialehu | ተሸንፌያለሁ - New Ethiopian Music 2018 (Official Video),569,12922214,32189,2920,3106,MULUALEM TAKELE
1846,Mulualem Takele & Ephrem Amare - Teshenfialehu | ተሸንፌያለሁ - New Ethiopian Music 2018 (Official Video),569,12922214,32189,2920,3106,EPHREM AMARE
1847,Bekele Endalamaw - Wesedat | ወሰዳት - New Ethiopian Music 2018 (Official Video),609,32917,407,27,88,BEKELE ENDALAMAW
1848,Habtamu G/Tsadik - Tewat | ተዋት - New Ethiopian Music 2019 (Official Audio),275,20510,180,9,25,HABTAMU G/TSADIK
1849,Yalew Tariku - Abertagn Libe | አበርታኝ ልቤ - New Ethiopian Music 2019 (Official Video),148,34784,258,66,62,YALEW TARIKU
1850,Kibra Moges - Semonun | ሰሞኑን - New Ethiopian Music 2018 (Official Video),542,280014,881,140,186,KIBRA MOGES
1851,Lidya Mekuanent - Bawkewum | ውቀውም - New Ethiopian Music 2019 (Official Video),306,78706,559,149,224,LIDYA MEKUANENT
1852,Meriyam - Yante Lihun | ያንተ ልሁን - New Ethiopian Music 2019 (Official Video),6,23120,306,36,123,MERIYAM
1853,Girmaw Admasu - And Lenatu | አንድ ለናቱ - New Ethiopian Music 2019 (Official Video),305,64968,766,51,211,GIRMAW ADMASU
1854,Michael Aregay - Neaki Hize | ነዓኺ ሒዘ - New Ethiopian Tigrigna Music 2018 (Official Video),581,47341,472,39,148,MICHAEL AREGAY
1855,Abrham Belayneh - Ete Abay | እቴ አባይ - New Ethiopian Music 2019 (Official Video),247,2246462,11941,423,1547,ABRHAM BELAYNEH
1856,Demx - Sak Lekso | ሳቅ ለቅሶ - New Ethiopian Music 2018 (Official Video),441,139833,713,82,122,DEMX
1857,Demekech Jenberu - Zomye | ዞምየ - New Ethiopian Music 2017 (Official Video),914,334455,1087,180,271,DEMEKECH JENBERU
1858,Yehun - Jemari | ጀማሪ - New Ethiopian Music 2019 (Official Video),120,267994,1763,145,295,YEHUN
1859,Rodas Tamiru ft. Miky Yo - Siakebtegn | ሲያቀብጠኝ - New Ethiopian Music 2019,302,207783,1402,123,219,RODAS TAMIRU
1860,Rodas Tamiru ft. Miky Yo - Siakebtegn | ሲያቀብጠኝ - New Ethiopian Music 2019,302,207783,1402,123,219,MIKY YO
1861,Leencoo Gammachuu - Muquxxaayee - New Ethiopian Music 2018 (Official Video),308,445092,3247,143,686,LEENCOO GAMMACHUU
1862,Gerush Yalem - Deki Adey | ደቂ አደይ - New Ethiopian Tigrigna Music 2018 (Official Video),620,78518,964,78,299,GERUSH YALEM
1863,Sami Dan - Anchi Yene - New  Ethiopian music 2015 (Official Video),1481,10293,40,3,2,SAMI DAN
1864,Lakech Mebratu - Agegnehuat | አገኘዋለሁ - New Ethiopian Music 2018 (Official Video),605,144639,741,105,209,LAKECH MEBRATU
1865,Dawit Alemayehu - Alayehushim | አላየሁሽም - New Ethiopian Music 2018 (Official Video),645,1392350,8747,574,1596,DAWIT ALEMAYEHU
1866,Jene Tamene - Ale Wey | አለ ወይ - New Ethiopian Music 2019 (Official Video),160,64850,710,78,156,JENE TAMENE
1867,Ethiopia : Sami Ahmed - Gomejush Ende - New Ethiopian Music 2016 (Official Video),1407,85639,163,30,43,ETHIOPIA
1868,Habtamu Kassaye - Lichal Gid Yelem | ልቻል ግድ የለም - New Ethiopian Music 2018 (Official Video),621,80424,496,47,138,HABTAMU KASSAYE
1869,Nigist Hawaz - Adalalehu | አዳላለሁ - New Ethiopian Music 2017 (Official Video),918,32773,142,41,78,NIGIST HAWAZ
1870,Kal S ft. K West Beats - Kalshima | ካልሽማ - New Ethiopian Music 2019 (Official Video),193,68685,448,88,93,KAL S
1871,Kal S ft. K West Beats - Kalshima | ካልሽማ - New Ethiopian Music 2019 (Official Video),193,68685,448,88,93,K WEST BEATS
1872,Lemlem Hailemichael - Gedam | ገ'ዳም - New Ethiopian Music 2019 (Official Video),16,1146189,22447,712,2648,LEMLEM HAILEMICHAEL
1873,Eleni Wudneh - Yazulgn | ያዙልኝ - New Ethiopian Music 2017 (Official Video),1011,127871,338,38,117,ELENI WUDNEH
1874,Teddy Yo - Endezi Endeza | እንደዚ እንደዛ - New Ethiopian Music 2019 (Official Video),262,450824,3685,861,1141,TEDDY YO
1875,Best New Ethiopian Music 2014 Martha Ashagari - Abebesh Abeba,2084,111128,162,25,11,MARTHA ASHAGARI
1876,Yezina Negash - Enamesginachew - New Ethiopian Music 2019 (Official Video),53,296815,3054,208,392,YEZINA NEGASH
1877,Afewerki G/ Kidan - Mizer | ሚዘር - New Ethiopian Tigrigna Music 2017 (Official Video),837,138457,639,70,195,AFEWERKI G/ KIDAN
1878,Abeba desalegn : Bate Asaklugn /  ባጥ አሳቅሉኝ New Ethiopian Music 2013,2359,1640502,2858,549,454,ABEBA DESALEGN
1879,Yared Asrat - Yeselam Teguazhe | የሰላም ተጓዥ - New Ethiopian Music 2019 (Official Video),132,23845,346,50,114,YARED ASRAT
1880,Getnet Demissie - Yene Jegna | የኔ ጀግና - New Ethiopian Music 2018 (Official Video),504,31651,722,24,189,GETNET DEMISSIE
1881,Muluken Dawit - Sera | ሴራ - New Ethiopian Music (Official Video),1050,169771,387,50,107,MULUKEN DAWIT
1882,John Feta - Feta Bel | ፈታ በል - New Ethiopian Tigrigna Music 2018 (Official Video),582,93330,1121,99,355,JOHN FETA
1883,Yohannes Berhanu - Sint Jegna Alefe | ስንት ጀግና አለፈ - New Ethiopian Music 2018 (Official Video),595,82509,626,64,123,YOHANNES BERHANU
1884,Abudie & Mister - Fikir Engida New | ፍቅር እንግዳ ነው - New Ethiopian Music 2018 (Official Video),411,36954,283,102,165,ABUDIE
1885,Abudie & Mister - Fikir Engida New | ፍቅር እንግዳ ነው - New Ethiopian Music 2018 (Official Video),411,36954,283,102,165,MISTER
1886,Dawit Alemayehu - Atse Begulbetu | አጼ በጉልበቱ - New Ethiopian Music (Official Video),1048,1222907,4750,488,790,DAWIT ALEMAYEHU
1887,Netsanet Abere - Kal Gibalign | ቃል ግባልኝ - New Ethiopian Music 2018 (Official Video),539,866001,1969,509,485,NETSANET ABERE
1888,Anteneh Worku - WEYE - New Ethiopian Music 2016 (Official Video),1349,82472,256,28,68,ANTENEH WORKU
1889,Wengelawit Fiseha - Techiralech | ተችራለች - New Ethiopian Music 2019,295,41635,281,45,93,WENGELAWIT FISEHA
1890,Mamila Lukas - Selo | ሴሎ - New Ethiopian Music 2017 (Official Video),758,522908,2056,265,475,MAMILA LUKAS
1891,Shewandagne Hailu - Semta Yihon Ende - New Ethiopian Music 2016 (Official Video),1219,653884,1875,186,359,SHEWANDAGNE HAILU
1892,Bethelhem Dagnachew - Techawetu New Ethiopian Music 2015 (Official Video),1736,276319,354,90,58,BETHELHEM DAGNACHEW
1893,Elias Asefa -  Kelay (ከላይ) - New Ethiopian Music 2015,1411,31434,194,16,28,ELIAS ASEFA
1894,Abdi Jemal - Saki | ሳቂ - New Ethiopian Music 2017 (Official Video),921,65590,300,43,120,ABDI JEMAL
1895,Zeru Bekele - Selam | ሰላም - New Ethiopian Music 2019 (Official Video),110,23770,249,21,68,ZERU BEKELE
1896,Messuwani - Atsgeba | ኣፅገባ - New Ethiopian Tigrigna Music 2018 (Official Video),650,104530,1417,187,305,MESSUWANI
1897,Muna ft.  Abel Rasta - Fikir Tsento | ፍቅር ፀንቶ - New Ethiopian Music 2019 (Official Video),239,94900,560,151,114,MUNA
1898,Muna ft.  Abel Rasta - Fikir Tsento | ፍቅር ፀንቶ - New Ethiopian Music 2019 (Official Video),239,94900,560,151,114,ABEL RASTA
1899,Mulatua Abate - Enkutatash | እንቁጣጣሽ - New Ethiopian Music 2018 (Official Video),416,27237,236,25,36,MULATUA ABATE
1900,Teddy X - Menetsir Ena  Mestawet - New Ethiopian music (Official Music),1501,1990,20,3,2,TEDDY X
1901,Jacky Gosee - Balambaras | ባላምባራስ - New Album Teaser 2017 (Official Video),933,2151648,8097,982,1486,JACKY GOSEE
1902,Solomon Demle - Fetenegn (ፈተነኝ) - New Ethiopian Music 2016 (Official Video),1175,374858,1224,113,240,SOLOMON DEMLE
1903,Frehiwot Girma - Hello |  ሄሎ - New Ethiopian Music 2017 (Official Video),925,2561411,5238,1111,900,FREHIWOT GIRMA
1904,Davo ft. JukeBox - Setarochign Metahu - New Ethiopian Music 2016 (Official video),1137,34953,-1,-1,53,DAVO
1905,Davo ft. JukeBox - Setarochign Metahu - New Ethiopian Music 2016 (Official video),1137,34953,-1,-1,53,JUKEBOX
1906,Ras Biruk (Barky) - Zemen - New Ethiopian Music 2016 (Official Video),1285,42647,263,32,40,RAS BIRUK
1907,Mesay Berhanu - Alchalku Ena | አልቻልኩ እኔ - New Ethiopian Music 2018 (Official Video),434,46936,375,30,117,MESAY BERHANU
1908,Goitom Gebreye - Azmarino | ኣዝማሪኖ - New Ethiopian Tigrigna Music 2018 (Official Video),558,258192,1855,228,594,GOITOM GEBREYE
1909,LTD BULBUL ft. GILDO KASSA - ZEMMA NEW - New Ethiopian Music 2019 (Official Video),307,155927,1282,139,228,LTD BULBUL
1910,LTD BULBUL ft. GILDO KASSA - ZEMMA NEW - New Ethiopian Music 2019 (Official Video),307,155927,1282,139,228,GILDO KASSA
1911,Tsebay Tadele - Gude | ጉዴ - New Ethiopian Music 2019 (Official Video),5,37896,495,92,155,TSEBAY TADELE
1912,Daniel Tadesse -  Yene Desta - New Ethiopian Music 2016 (Official Video),1400,41027,158,8,40,DANIEL TADESSE
1913,Buzayehu Kifle (Buze Man) - Komee Dame - New Ethiopian Music (Official Video),1043,482867,2086,181,404,BUZAYEHU KIFLE
1914,Mesale Abraham - Entarek | እንታረቅ - New Ethiopian Music 2019 (Official Video),255,27544,233,62,76,MESALE ABRAHAM
